genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
GCA_049037185.1	background		GCA_049037185.1	SAMN44062654		New Zealand	2020	current	NO	source:NCBI_background
GCA_049037225.1	background		GCA_049037225.1	SAMN44062655		New Zealand	2020	current	NO	source:NCBI_background
GCA_049037265.1	background		GCA_049037265.1	SAMN44062657		New Zealand	2020	current	NO	source:NCBI_background
GCA_049037885.1	background		GCA_049037885.1	SAMN43457716		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038085.1	background		GCA_049038085.1	SAMN43457719		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038115.1	background		GCA_049038115.1	SAMN43457718		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038685.1	background		GCA_049038685.1	SAMN43457722		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038745.1	background		GCA_049038745.1	SAMN43457724		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038835.1	background		GCA_049038835.1	SAMN43457725		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038845.1	background		GCA_049038845.1	SAMN43457726		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049038925.1	background		GCA_049038925.1	SAMN43457727		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049039265.1	background		GCA_049039265.1	SAMN43457730		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049039595.1	background		GCA_049039595.1	SAMN43457732		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049039695.1	background		GCA_049039695.1	SAMN43457734		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049039825.1	background		GCA_049039825.1	SAMN43457735		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049040025.1	background		GCA_049040025.1	SAMN43457736		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049040105.1	background		GCA_049040105.1	SAMN43457706		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049040185.1	background		GCA_049040185.1	SAMN43457708		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049040345.1	background		GCA_049040345.1	SAMN43457709		United Kingdom: Norfolk	2019	current	NO	source:NCBI_background
GCA_049040505.1	background		GCA_049040505.1	SAMN47224522		USA	2025	current	NO	source:NCBI_background
GCA_049074925.1	background		GCA_049074925.1	SAMN47212219		USA:NJ	2024	current	NO	source:NCBI_background
GCA_049075005.1	background		GCA_049075005.1	SAMN47212218		USA:NJ	2024	current	NO	source:NCBI_background
GCA_049093635.1	background		GCA_049093635.1	SAMN47201970		USA	2025	current	NO	source:NCBI_background
GCA_049152325.1	background		GCA_049152325.1	SAMN47601295		USA:TX	2024	current	NO	source:NCBI_background
GCA_049152565.1	background		GCA_049152565.1	SAMN46983021		USA:NJ	2024	current	NO	source:NCBI_background
GCA_049152865.1	background		GCA_049152865.1	SAMN46905830	36	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_049153805.1	background		GCA_049153805.1	SAMN47601307		USA:TX	2024	current	NO	source:NCBI_background
GCA_049154445.1	background		GCA_049154445.1	SAMN47601303		USA:TX	2024	current	NO	source:NCBI_background
GCA_049154465.1	background		GCA_049154465.1	SAMN47601311		USA:TX	2024	current	NO	source:NCBI_background
GCA_049164825.1	background		GCA_049164825.1	SAMN47620752		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165005.1	background		GCA_049165005.1	SAMN47620750		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165045.1	background		GCA_049165045.1	SAMN47620727		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165125.1	background		GCA_049165125.1	SAMN47620660		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165185.1	background		GCA_049165185.1	SAMN47620635		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165205.1	background		GCA_049165205.1	SAMN47620659		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165245.1	background		GCA_049165245.1	SAMN47620540		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165285.1	background		GCA_049165285.1	SAMN47620541		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165325.1	background		GCA_049165325.1	SAMN47620531		USA:TX	2024	current	NO	source:NCBI_background
GCA_049165785.1	background		GCA_049165785.1	SAMN47620751		USA:TX	2024	current	NO	source:NCBI_background
GCA_049209545.1	background		GCA_049209545.1	SAMN44062770		New Zealand	2022	current	NO	source:NCBI_background
GCA_049219325.1	background		GCA_049219325.1	SAMN47733068		USA	2025	current	NO	source:NCBI_background
GCA_049238305.1	background		GCA_049238305.1	SAMN47734451	Novel	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_049239545.1	background		GCA_049239545.1	SAMN47734450	3	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_049248855.1	background		GCA_049248855.1	SAMN44062703		New Zealand	2021	current	NO	source:NCBI_background
GCA_049249115.1	background		GCA_049249115.1	SAMN44062701		New Zealand	2021	current	NO	source:NCBI_background
GCA_049249135.1	background		GCA_049249135.1	SAMN44062702		New Zealand	2021	current	NO	source:NCBI_background
GCA_049249355.1	background		GCA_049249355.1	SAMN44062734		New Zealand	2022	current	NO	source:NCBI_background
GCA_049249435.1	background		GCA_049249435.1	SAMN44062738		New Zealand	2022	current	NO	source:NCBI_background
GCA_049249575.1	background		GCA_049249575.1	SAMN44062744		New Zealand	2022	current	NO	source:NCBI_background
GCA_049249635.1	background		GCA_049249635.1	SAMN44062791		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249655.1	background		GCA_049249655.1	SAMN44062792		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249675.1	background		GCA_049249675.1	SAMN44062793		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249715.1	background		GCA_049249715.1	SAMN44062794		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249735.1	background		GCA_049249735.1	SAMN44062796		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249755.1	background		GCA_049249755.1	SAMN44062797		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249775.1	background		GCA_049249775.1	SAMN44062795		New Zealand	2023	current	NO	source:NCBI_background
GCA_049249795.1	background		GCA_049249795.1	SAMN44062798		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249815.1	background		GCA_049249815.1	SAMN44062799		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249835.1	background		GCA_049249835.1	SAMN44062800		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249855.1	background		GCA_049249855.1	SAMN44062802		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249865.1	background		GCA_049249865.1	SAMN44062803		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249935.1	background		GCA_049249935.1	SAMN44062804		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249955.1	background		GCA_049249955.1	SAMN44062805		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249975.1	background		GCA_049249975.1	SAMN44062806		New Zealand	2024	current	NO	source:NCBI_background
GCA_049249995.1	background		GCA_049249995.1	SAMN44062807		New Zealand	2024	current	NO	source:NCBI_background
GCA_049250015.1	background		GCA_049250015.1	SAMN44062808		New Zealand	2024	current	NO	source:NCBI_background
GCA_049250175.1	background		GCA_049250175.1	SAMN47752831		USA:NJ	2024	current	NO	source:NCBI_background
GCA_049267265.1	background		GCA_049267265.1	SAMN44062710		New Zealand	2021	current	NO	source:NCBI_background
GCA_049267285.1	background		GCA_049267285.1	SAMN44062711		New Zealand	2021	current	NO	source:NCBI_background
GCA_049267365.1	background		GCA_049267365.1	SAMN44062714		New Zealand	2021	current	NO	source:NCBI_background
GCA_049267425.1	background		GCA_049267425.1	SAMN44062717		New Zealand	2022	current	NO	source:NCBI_background
GCA_049268685.1	background		GCA_049268685.1	SAMN44062748		New Zealand	2022	current	NO	source:NCBI_background
GCA_049268745.1	background		GCA_049268745.1	SAMN44062751		New Zealand	2022	current	NO	source:NCBI_background
GCA_049271225.1	background		GCA_049271225.1	SAMN47766303		USA	2025	current	NO	source:NCBI_background
GCA_049271645.1	background		GCA_049271645.1	SAMN47767767		USA:TX	2024	current	NO	source:NCBI_background
GCA_049271705.1	background		GCA_049271705.1	SAMN47767795		USA:TX	2024	current	NO	source:NCBI_background
GCA_049271725.1	background		GCA_049271725.1	SAMN47767793		USA:TX	2024	current	NO	source:NCBI_background
GCA_049302465.1	background		GCA_049302465.1	SAMN47787099		USA:TX	2024	current	NO	source:NCBI_background
GCA_049307065.1	background		GCA_049307065.1	SAMN47787094		USA:TX	2024	current	NO	source:NCBI_background
GCA_049331055.1	background		GCA_049331055.1	SAMN47788177	671	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_049555555.1	background		GCA_049555555.1	SAMN47932060	671	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_049840055.1	background		GCA_049840055.1	SAMN48083927		USA	2025	current	NO	source:NCBI_background
GCA_049883515.1	background		GCA_049883515.1	SAMN40240903		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883815.1	background		GCA_049883815.1	SAMN40240899		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883835.1	background		GCA_049883835.1	SAMN40240902		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883855.1	background		GCA_049883855.1	SAMN40240904		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883875.1	background		GCA_049883875.1	SAMN40240906		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883895.1	background		GCA_049883895.1	SAMN40240890		Australia: Victoria	2021	current	NO	source:NCBI_background
GCA_049883915.1	background		GCA_049883915.1	SAMN40240909		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883935.1	background		GCA_049883935.1	SAMN40240894		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883955.1	background		GCA_049883955.1	SAMN40240895		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049883975.1	background		GCA_049883975.1	SAMN40240897		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884075.1	background		GCA_049884075.1	SAMN40240888		Australia: Victoria	2021	current	NO	source:NCBI_background
GCA_049884095.1	background		GCA_049884095.1	SAMN40240889		Australia: Victoria	2021	current	NO	source:NCBI_background
GCA_049884115.1	background		GCA_049884115.1	SAMN40240900		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884135.1	background		GCA_049884135.1	SAMN40240908		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884175.1	background		GCA_049884175.1	SAMN40240912		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884185.1	background		GCA_049884185.1	SAMN40240891		Australia: Victoria	2021	current	NO	source:NCBI_background
GCA_049884235.1	background		GCA_049884235.1	SAMN40240910		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884275.1	background		GCA_049884275.1	SAMN40240892		Australia: Victoria	2021	current	NO	source:NCBI_background
GCA_049884455.1	background		GCA_049884455.1	SAMN40240907		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884495.1	background		GCA_049884495.1	SAMN40240905		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884575.1	background		GCA_049884575.1	SAMN40240896		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884655.1	background		GCA_049884655.1	SAMN40240911		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049884735.1	background		GCA_049884735.1	SAMN40240901		Australia: Victoria	2022	current	NO	source:NCBI_background
GCA_049885575.1	background		GCA_049885575.1	SAMN48121448		USA	2025	current	NO	source:NCBI_background
GCA_049885595.1	background		GCA_049885595.1	SAMN48121408		USA	2025	current	NO	source:NCBI_background
GCA_049984895.1	background		GCA_049984895.1	SAMN48183528		USA	2025	current	NO	source:NCBI_background
GCA_050087635.1	background		GCA_050087635.1	SAMN48287632		New Zealand	2019	current	NO	source:NCBI_background
GCA_050087655.1	background		GCA_050087655.1	SAMN48287633		New Zealand	2024	current	NO	source:NCBI_background
GCA_050087675.1	background		GCA_050087675.1	SAMN48287643		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087715.1	background		GCA_050087715.1	SAMN48287645		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087735.1	background		GCA_050087735.1	SAMN48287644		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087755.1	background		GCA_050087755.1	SAMN48287646		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087775.1	background		GCA_050087775.1	SAMN48287649		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087835.1	background		GCA_050087835.1	SAMN48287651		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087855.1	background		GCA_050087855.1	SAMN48287652		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087875.1	background		GCA_050087875.1	SAMN48287634		New Zealand	2024	current	NO	source:NCBI_background
GCA_050087895.1	background		GCA_050087895.1	SAMN48287653		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087915.1	background		GCA_050087915.1	SAMN48287655		New Zealand	2025	current	NO	source:NCBI_background
GCA_050087955.1	background		GCA_050087955.1	SAMN48287636		New Zealand	2024	current	NO	source:NCBI_background
GCA_050087975.1	background		GCA_050087975.1	SAMN48287638		New Zealand	2024	current	NO	source:NCBI_background
GCA_050087995.1	background		GCA_050087995.1	SAMN48287637		New Zealand	2024	current	NO	source:NCBI_background
GCA_050088015.1	background		GCA_050088015.1	SAMN48287639		New Zealand	2024	current	NO	source:NCBI_background
GCA_050088035.1	background		GCA_050088035.1	SAMN48287641		New Zealand	2024	current	NO	source:NCBI_background
GCA_050088055.1	background		GCA_050088055.1	SAMN48287640		New Zealand	2024	current	NO	source:NCBI_background
GCA_050088775.1	background		GCA_050088775.1	SAMN48287635		New Zealand	2024	current	NO	source:NCBI_background
GCA_050261195.1	background		GCA_050261195.1	SAMN48384142		USA	2025	current	NO	source:NCBI_background
GCA_050261275.1	background		GCA_050261275.1	SAMN48383963		USA	2025	current	NO	source:NCBI_background
GCA_050331435.1	background		GCA_050331435.1	SAMN48439822		USA	2025	current	NO	source:NCBI_background
GCA_050363055.1	background		GCA_050363055.1	SAMD00888694		Viet Nam:Saigon	2020	current	NO	source:NCBI_background
GCA_050363115.1	background		GCA_050363115.1	SAMD00888681		Viet Nam:Hanoi	2021	current	NO	source:NCBI_background
GCA_050363155.1	background		GCA_050363155.1	SAMD00888670		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050363355.1	background		GCA_050363355.1	SAMD00888693		Viet Nam:Ben Tre	2020	current	NO	source:NCBI_background
GCA_050363375.1	background		GCA_050363375.1	SAMD00888712		Viet Nam:Thai Binh	2020	current	NO	source:NCBI_background
GCA_050363395.1	background		GCA_050363395.1	SAMD00888695		Viet Nam:Thai Binh	2020	current	NO	source:NCBI_background
GCA_050363415.1	background		GCA_050363415.1	SAMD00888675		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050363435.1	background		GCA_050363435.1	SAMD00888674		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050363455.1	background		GCA_050363455.1	SAMD00888677		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050363475.1	background		GCA_050363475.1	SAMD00888672		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050363495.1	background		GCA_050363495.1	SAMD00888662		Viet Nam:Saigon	2020	current	NO	source:NCBI_background
GCA_050363515.1	background		GCA_050363515.1	SAMD00888665		Viet Nam:Saigon	2020	current	NO	source:NCBI_background
GCA_050363715.1	background		GCA_050363715.1	SAMD00888679		Viet Nam:Ben Tre	2020	current	NO	source:NCBI_background
GCA_050363775.1	background		GCA_050363775.1	SAMD00888709		Viet Nam:Thai Binh	2020	current	NO	source:NCBI_background
GCA_050363815.1	background		GCA_050363815.1	SAMD00888707		Viet Nam:Thai Binh	2019	current	NO	source:NCBI_background
GCA_050363835.1	background		GCA_050363835.1	SAMD00888705		Viet Nam:Thai Binh	2019	current	NO	source:NCBI_background
GCA_050363875.1	background		GCA_050363875.1	SAMD00888701		Viet Nam:Thai Binh	2020	current	NO	source:NCBI_background
GCA_050363895.1	background		GCA_050363895.1	SAMD00888696		Viet Nam:Thai Binh	2019	current	NO	source:NCBI_background
GCA_050363995.1	background		GCA_050363995.1	SAMD00888688		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364015.1	background		GCA_050364015.1	SAMD00888678		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364035.1	background		GCA_050364035.1	SAMD00888668		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364055.1	background		GCA_050364055.1	SAMD00888666		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364075.1	background		GCA_050364075.1	SAMD00888663		Viet Nam:Saigon	2020	current	NO	source:NCBI_background
GCA_050364095.1	background		GCA_050364095.1	SAMD00888660		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364115.1	background		GCA_050364115.1	SAMD00888661		Viet Nam:Saigon	2020	current	NO	source:NCBI_background
GCA_050364135.1	background		GCA_050364135.1	SAMD00888658		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364215.1	background		GCA_050364215.1	SAMD00888687		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364235.1	background		GCA_050364235.1	SAMD00888676		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364255.1	background		GCA_050364255.1	SAMD00888657		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364355.1	background		GCA_050364355.1	SAMD00888682		Viet Nam:Hanoi	2021	current	NO	source:NCBI_background
GCA_050364775.1	background		GCA_050364775.1	SAMD00888671		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364795.1	background		GCA_050364795.1	SAMD00888664		Viet Nam:Saigon	2020	current	NO	source:NCBI_background
GCA_050364935.1	background		GCA_050364935.1	SAMD00888673		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050364955.1	background		GCA_050364955.1	SAMD00888683		Viet Nam:Hanoi	2021	current	NO	source:NCBI_background
GCA_050365115.1	background		GCA_050365115.1	SAMD00888669		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050365175.1	background		GCA_050365175.1	SAMD00888711		Viet Nam:Thai Binh	2020	current	NO	source:NCBI_background
GCA_050365455.1	background		GCA_050365455.1	SAMD00888706		Viet Nam:Thai Binh	2019	current	NO	source:NCBI_background
GCA_050365495.1	background		GCA_050365495.1	SAMD00888702		Viet Nam:Thai Binh	2021	current	NO	source:NCBI_background
GCA_050365975.1	background		GCA_050365975.1	SAMD00888680		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050368365.1	background		GCA_050368365.1	SAMD00888710		Viet Nam:Thai Binh	2020	current	NO	source:NCBI_background
GCA_050368385.1	background		GCA_050368385.1	SAMD00888689		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050368405.1	background		GCA_050368405.1	SAMD00888667		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050368485.1	background		GCA_050368485.1	SAMD00888659		Viet Nam:Hanoi	2020	current	NO	source:NCBI_background
GCA_050377115.1	background		GCA_050377115.1	SAMN48492545		USA	2025	current	NO	source:NCBI_background
GCA_050377815.1	background		GCA_050377815.1	SAMN48492407		USA	2025	current	NO	source:NCBI_background
GCA_050378255.1	background		GCA_050378255.1	SAMN48494140		USA	2025	current	NO	source:NCBI_background
GCA_050389155.1	background		GCA_050389155.1	SAMN48492547		USA	2025	current	NO	source:NCBI_background
GCA_050389235.1	background		GCA_050389235.1	SAMN48501199		USA	2025	current	NO	source:NCBI_background
GCA_050406945.1	background		GCA_050406945.1	SAMN48539963		USA	2025	current	NO	source:NCBI_background
GCA_050439585.1	background		GCA_050439585.1	SAMN48584494		USA	2025	current	NO	source:NCBI_background
GCA_050518385.1	background		GCA_050518385.1	SAMN48681583		USA	2025	current	NO	source:NCBI_background
GCA_050518425.1	background		GCA_050518425.1	SAMN48681988		USA	2025	current	NO	source:NCBI_background
GCA_050518475.1	background		GCA_050518475.1	SAMN48681362		USA	2025	current	NO	source:NCBI_background
GCA_050518785.1	background		GCA_050518785.1	SAMN48681363		USA	2025	current	NO	source:NCBI_background
GCA_050519305.1	background		GCA_050519305.1	SAMN48681437		USA	2025	current	NO	source:NCBI_background
GCA_050519525.1	background		GCA_050519525.1	SAMN48681470		USA	2025	current	NO	source:NCBI_background
GCA_050554925.1	background		GCA_050554925.1	SAMN48707165		USA	2025	current	NO	source:NCBI_background
GCA_050571465.1	background		GCA_050571465.1	SAMN48711138	3	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_050615355.1	background		GCA_050615355.1	SAMN48788051		USA	2025	current	NO	source:NCBI_background
GCA_050632695.1	background		GCA_050632695.1	SAMN48732075		China:Zhejiang	2019	current	NO	source:NCBI_background
GCA_050703175.1	background		GCA_050703175.1	SAMN48852129	3	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_050712745.1	background		GCA_050712745.1	SAMN48871422		USA	2024	current	NO	source:NCBI_background
GCA_050715875.1	background		GCA_050715875.1	SAMN48875466		USA	2025	current	NO	source:NCBI_background
GCA_050863495.1	background		GCA_050863495.1	SAMN48968469		USA	2025	current	NO	source:NCBI_background
GCA_050866995.1	background		GCA_050866995.1	SAMN48971612		USA	2025	current	NO	source:NCBI_background
GCA_050895255.1	background		GCA_050895255.1	SAMN49005334		USA	2025	current	NO	source:NCBI_background
GCA_050904435.1	background		GCA_050904435.1	SAMN48982663		USA	2025	current	NO	source:NCBI_background
GCA_050904975.1	background		GCA_050904975.1	SAMN48982522		USA	2025	current	NO	source:NCBI_background
GCA_050932795.1	background		GCA_050932795.1	SAMN49091688	3	United Kingdom: United Kingdom	2025	current	NO	source:NCBI_background
GCA_051029585.2	background		GCA_051029585.2	SAMN46339023		China:Shanghai	2021	current	NO	source:NCBI_background
GCA_051035105.1	background		GCA_051035105.1	SAMN49567566		USA	2025	current	NO	source:NCBI_background
GCA_051054945.1	background		GCA_051054945.1	SAMN49610401		USA	2025	current	NO	source:NCBI_background
GCA_051054965.1	background		GCA_051054965.1	SAMN49610399		USA	2025	current	NO	source:NCBI_background
GCA_051109355.1	background		GCA_051109355.1	SAMN49653698		USA	2025	current	NO	source:NCBI_background
GCA_051115435.1	background		GCA_051115435.1	SAMN49661347		USA	2025	current	NO	source:NCBI_background
GCA_051123835.1	background		GCA_051123835.1	SAMN49683321		New Zealand	2025	current	NO	source:NCBI_background
GCA_051124185.1	background		GCA_051124185.1	SAMN49682608		USA	2025	current	NO	source:NCBI_background
GCA_051124205.1	background		GCA_051124205.1	SAMN49682304		USA	2025	current	NO	source:NCBI_background
GCA_051150935.1	background		GCA_051150935.1	SAMN49720636		USA	2025	current	NO	source:NCBI_background
GCA_051151615.1	background		GCA_051151615.1	SAMN49720289		USA	2025	current	NO	source:NCBI_background
GCA_051183345.1	background		GCA_051183345.1	SAMN49762518		USA	2025	current	NO	source:NCBI_background
GCA_051188055.1	background		GCA_051188055.1	SAMN49762241		USA	2025	current	NO	source:NCBI_background
GCA_051196975.1	background		GCA_051196975.1	SAMN49762381		USA	2025	current	NO	source:NCBI_background
GCA_051198895.1	background		GCA_051198895.1	SAMN49741182		USA	2025	current	NO	source:NCBI_background
GCA_051198975.1	background		GCA_051198975.1	SAMN49740954		USA	2025	current	NO	source:NCBI_background
GCA_051224845.1	background		GCA_051224845.1	SAMN49801604		USA	2025	current	NO	source:NCBI_background
GCA_051230945.1	background		GCA_051230945.1	SAMN49826027		USA	2025	current	NO	source:NCBI_background
GCA_051233885.1	background		GCA_051233885.1	SAMN49826477		USA	2025	current	NO	source:NCBI_background
GCA_051333225.1	background		GCA_051333225.1	SAMN49902171		USA	2025	current	NO	source:NCBI_background
GCA_051337945.1	background		GCA_051337945.1	SAMN49895865		USA	2025	current	NO	source:NCBI_background
GCA_051345805.1	background		GCA_051345805.1	SAMN49952735		USA	2025	current	NO	source:NCBI_background
GCA_051348765.1	background		GCA_051348765.1	SAMN49949897		USA	2025	current	NO	source:NCBI_background
GCA_051349135.1	background		GCA_051349135.1	SAMN49893720		USA	2025	current	NO	source:NCBI_background
GCA_051368885.1	background		GCA_051368885.1	SAMN49975371		USA	2025	current	NO	source:NCBI_background
GCA_051378365.1	background		GCA_051378365.1	SAMN49977236		USA	2025	current	NO	source:NCBI_background
GCA_051383255.1	background		GCA_051383255.1	SAMN49994122		USA	2025	current	NO	source:NCBI_background
GCA_051440105.1	background		GCA_051440105.1	SAMN50086014		USA	2025	current	NO	source:NCBI_background
GCA_051440185.1	background		GCA_051440185.1	SAMN50085829		USA	2025	current	NO	source:NCBI_background
GCA_051440785.1	background		GCA_051440785.1	SAMN50085942		USA	2025	current	NO	source:NCBI_background
GCA_051462615.1	background		GCA_051462615.1	SAMN50093411		USA	2025	current	NO	source:NCBI_background
GCA_051463545.1	background		GCA_051463545.1	SAMN50093579		USA	2025	current	NO	source:NCBI_background
GCA_051465725.1	background		GCA_051465725.1	SAMN50093379		USA	2025	current	NO	source:NCBI_background
GCA_051466285.1	background		GCA_051466285.1	SAMN50091137		USA	2025	current	NO	source:NCBI_background
GCA_051467145.1	background		GCA_051467145.1	SAMN50091812		USA	2025	current	NO	source:NCBI_background
GCA_051471305.1	background		GCA_051471305.1	SAMN50088328		USA	2025	current	NO	source:NCBI_background
GCA_051471345.1	background		GCA_051471345.1	SAMN50088372		USA	2025	current	NO	source:NCBI_background
GCA_051471405.1	background		GCA_051471405.1	SAMN50089687		USA	2025	current	NO	source:NCBI_background
GCA_051471725.1	background		GCA_051471725.1	SAMN50089063		USA	2025	current	NO	source:NCBI_background
GCA_051523995.1	background		GCA_051523995.1	SAMN49796894		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524015.1	background		GCA_051524015.1	SAMN49796893		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524035.1	background		GCA_051524035.1	SAMN49796891		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524055.1	background		GCA_051524055.1	SAMN49796890		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524075.1	background		GCA_051524075.1	SAMN49796889		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524095.1	background		GCA_051524095.1	SAMN49796888		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524105.1	background		GCA_051524105.1	SAMN49796887		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524135.1	background		GCA_051524135.1	SAMN49796886		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524155.1	background		GCA_051524155.1	SAMN49796885		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524175.1	background		GCA_051524175.1	SAMN49796883		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524195.1	background		GCA_051524195.1	SAMN49796884		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524215.1	background		GCA_051524215.1	SAMN49796882		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524235.1	background		GCA_051524235.1	SAMN49796881		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524255.1	background		GCA_051524255.1	SAMN49796880		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524275.1	background		GCA_051524275.1	SAMN49796877		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524295.1	background		GCA_051524295.1	SAMN49796878		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524315.1	background		GCA_051524315.1	SAMN49796876		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524335.1	background		GCA_051524335.1	SAMN49796874		China:Nantong	2024	current	NO	source:NCBI_background
